Original MusicXML File,Converted Kern File,Status
olimpic-1.0-synthetic/samples/6236152/p4-s2.musicxml,converted_kern2/6236152_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6236152/p4-s3.musicxml,converted_kern2/6236152_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6236152/p1-s2.musicxml,converted_kern2/6236152_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6236152/p1-s3.musicxml,converted_kern2/6236152_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6236152/p2-s4.musicxml,converted_kern2/6236152_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6236152/p2-s2.musicxml,converted_kern2/6236152_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6236152/p2-s3.musicxml,converted_kern2/6236152_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6236152/p3-s1.musicxml,converted_kern2/6236152_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6236152/p6-s1.musicxml,converted_kern2/6236152_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6236152/p4-s4.musicxml,converted_kern2/6236152_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6236152/p3-s4.musicxml,converted_kern2/6236152_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6236152/p1-s1.musicxml,converted_kern2/6236152_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6236152/p5-s3.musicxml,converted_kern2/6236152_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6236152/p5-s2.musicxml,converted_kern2/6236152_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6236152/p4-s1.musicxml,converted_kern2/6236152_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6236152/p6-s4.musicxml,converted_kern2/6236152_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/6236152/p5-s4.musicxml,converted_kern2/6236152_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6236152/p6-s3.musicxml,converted_kern2/6236152_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/6236152/p6-s2.musicxml,converted_kern2/6236152_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/6236152/p2-s1.musicxml,converted_kern2/6236152_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6236152/p3-s3.musicxml,converted_kern2/6236152_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6236152/p3-s2.musicxml,converted_kern2/6236152_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6583907/p4-s2.musicxml,converted_kern2/6583907_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6583907/p4-s3.musicxml,converted_kern2/6583907_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6583907/p1-s2.musicxml,converted_kern2/6583907_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6583907/p1-s3.musicxml,converted_kern2/6583907_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6583907/p2-s5.musicxml,converted_kern2/6583907_p2-s5.krn,Success
olimpic-1.0-synthetic/samples/6583907/p2-s4.musicxml,converted_kern2/6583907_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6583907/p2-s2.musicxml,converted_kern2/6583907_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6583907/p2-s3.musicxml,converted_kern2/6583907_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6583907/p3-s1.musicxml,converted_kern2/6583907_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6583907/p4-s5.musicxml,converted_kern2/6583907_p4-s5.krn,Success
olimpic-1.0-synthetic/samples/6583907/p4-s4.musicxml,converted_kern2/6583907_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6583907/p3-s4.musicxml,converted_kern2/6583907_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6583907/p3-s5.musicxml,converted_kern2/6583907_p3-s5.krn,Success
olimpic-1.0-synthetic/samples/6583907/p1-s1.musicxml,converted_kern2/6583907_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6583907/p4-s1.musicxml,converted_kern2/6583907_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6583907/p2-s1.musicxml,converted_kern2/6583907_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6583907/p3-s3.musicxml,converted_kern2/6583907_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6583907/p3-s2.musicxml,converted_kern2/6583907_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/5986322/p5-s1.musicxml,converted_kern2/5986322_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/5986322/p4-s2.musicxml,converted_kern2/5986322_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/5986322/p4-s3.musicxml,converted_kern2/5986322_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/5986322/p1-s2.musicxml,converted_kern2/5986322_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/5986322/p1-s3.musicxml,converted_kern2/5986322_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/5986322/p2-s4.musicxml,converted_kern2/5986322_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/5986322/p1-s4.musicxml,converted_kern2/5986322_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/5986322/p2-s2.musicxml,converted_kern2/5986322_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/5986322/p2-s3.musicxml,converted_kern2/5986322_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/5986322/p3-s1.musicxml,converted_kern2/5986322_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/5986322/p6-s1.musicxml,converted_kern2/5986322_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/5986322/p4-s4.musicxml,converted_kern2/5986322_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/5986322/p3-s4.musicxml,converted_kern2/5986322_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/5986322/p1-s1.musicxml,converted_kern2/5986322_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/5986322/p5-s3.musicxml,converted_kern2/5986322_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/5986322/p5-s2.musicxml,converted_kern2/5986322_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/5986322/p4-s1.musicxml,converted_kern2/5986322_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/5986322/p6-s4.musicxml,converted_kern2/5986322_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/5986322/p5-s4.musicxml,converted_kern2/5986322_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/5986322/p6-s3.musicxml,converted_kern2/5986322_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/5986322/p6-s2.musicxml,converted_kern2/5986322_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/5986322/p2-s1.musicxml,converted_kern2/5986322_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/5986322/p3-s3.musicxml,converted_kern2/5986322_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/5986322/p3-s2.musicxml,converted_kern2/5986322_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6416290/p5-s1.musicxml,converted_kern2/6416290_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6416290/p4-s2.musicxml,converted_kern2/6416290_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6416290/p4-s3.musicxml,converted_kern2/6416290_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6416290/p1-s2.musicxml,converted_kern2/6416290_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6416290/p1-s3.musicxml,converted_kern2/6416290_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6416290/p2-s4.musicxml,converted_kern2/6416290_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6416290/p2-s2.musicxml,converted_kern2/6416290_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6416290/p2-s3.musicxml,converted_kern2/6416290_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6416290/p3-s1.musicxml,converted_kern2/6416290_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6416290/p6-s1.musicxml,converted_kern2/6416290_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6416290/p4-s4.musicxml,converted_kern2/6416290_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6416290/p3-s4.musicxml,converted_kern2/6416290_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6416290/p1-s1.musicxml,converted_kern2/6416290_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6416290/p5-s3.musicxml,converted_kern2/6416290_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6416290/p5-s2.musicxml,converted_kern2/6416290_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6416290/p4-s1.musicxml,converted_kern2/6416290_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6416290/p6-s4.musicxml,converted_kern2/6416290_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/6416290/p5-s4.musicxml,converted_kern2/6416290_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6416290/p6-s3.musicxml,converted_kern2/6416290_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/6416290/p6-s2.musicxml,converted_kern2/6416290_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/6416290/p2-s1.musicxml,converted_kern2/6416290_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6416290/p3-s3.musicxml,converted_kern2/6416290_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6416290/p3-s2.musicxml,converted_kern2/6416290_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6260377/p1-s2.musicxml,converted_kern2/6260377_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6260377/p1-s3.musicxml,converted_kern2/6260377_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6260377/p2-s4.musicxml,converted_kern2/6260377_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6260377/p2-s2.musicxml,converted_kern2/6260377_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6260377/p2-s3.musicxml,converted_kern2/6260377_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6260377/p1-s1.musicxml,converted_kern2/6260377_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6260377/p2-s1.musicxml,converted_kern2/6260377_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6128281/p4-s2.musicxml,converted_kern2/6128281_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6128281/p4-s3.musicxml,converted_kern2/6128281_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6128281/p1-s2.musicxml,converted_kern2/6128281_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6128281/p1-s3.musicxml,converted_kern2/6128281_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6128281/p2-s4.musicxml,converted_kern2/6128281_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6128281/p1-s4.musicxml,converted_kern2/6128281_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6128281/p2-s2.musicxml,converted_kern2/6128281_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6128281/p2-s3.musicxml,converted_kern2/6128281_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6128281/p3-s1.musicxml,converted_kern2/6128281_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6128281/p4-s4.musicxml,converted_kern2/6128281_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6128281/p3-s4.musicxml,converted_kern2/6128281_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6128281/p1-s1.musicxml,converted_kern2/6128281_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6128281/p4-s1.musicxml,converted_kern2/6128281_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6128281/p2-s1.musicxml,converted_kern2/6128281_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6128281/p3-s3.musicxml,converted_kern2/6128281_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6128281/p3-s2.musicxml,converted_kern2/6128281_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p7-s4.musicxml,converted_kern2/6906944_p7-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p5-s1.musicxml,converted_kern2/6906944_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p4-s2.musicxml,converted_kern2/6906944_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p4-s3.musicxml,converted_kern2/6906944_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p1-s2.musicxml,converted_kern2/6906944_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p1-s3.musicxml,converted_kern2/6906944_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p2-s4.musicxml,converted_kern2/6906944_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p9-s1.musicxml,converted_kern2/6906944_p9-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p8-s3.musicxml,converted_kern2/6906944_p8-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p8-s2.musicxml,converted_kern2/6906944_p8-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p1-s4.musicxml,converted_kern2/6906944_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p2-s2.musicxml,converted_kern2/6906944_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p2-s3.musicxml,converted_kern2/6906944_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p3-s1.musicxml,converted_kern2/6906944_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p8-s4.musicxml,converted_kern2/6906944_p8-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p7-s2.musicxml,converted_kern2/6906944_p7-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p7-s3.musicxml,converted_kern2/6906944_p7-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p6-s1.musicxml,converted_kern2/6906944_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p4-s5.musicxml,converted_kern2/6906944_p4-s5.krn,Success
olimpic-1.0-synthetic/samples/6906944/p4-s4.musicxml,converted_kern2/6906944_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p9-s2.musicxml,converted_kern2/6906944_p9-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p9-s3.musicxml,converted_kern2/6906944_p9-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p3-s4.musicxml,converted_kern2/6906944_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p3-s5.musicxml,converted_kern2/6906944_p3-s5.krn,Success
olimpic-1.0-synthetic/samples/6906944/p8-s1.musicxml,converted_kern2/6906944_p8-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p1-s1.musicxml,converted_kern2/6906944_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p5-s3.musicxml,converted_kern2/6906944_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p5-s2.musicxml,converted_kern2/6906944_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p4-s1.musicxml,converted_kern2/6906944_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p6-s4.musicxml,converted_kern2/6906944_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p6-s5.musicxml,converted_kern2/6906944_p6-s5.krn,Success
olimpic-1.0-synthetic/samples/6906944/p5-s4.musicxml,converted_kern2/6906944_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p5-s5.musicxml,converted_kern2/6906944_p5-s5.krn,Success
olimpic-1.0-synthetic/samples/6906944/p7-s1.musicxml,converted_kern2/6906944_p7-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p6-s3.musicxml,converted_kern2/6906944_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p6-s2.musicxml,converted_kern2/6906944_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/6906944/p2-s1.musicxml,converted_kern2/6906944_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6906944/p9-s4.musicxml,converted_kern2/6906944_p9-s4.krn,Success
olimpic-1.0-synthetic/samples/6906944/p3-s3.musicxml,converted_kern2/6906944_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6906944/p3-s2.musicxml,converted_kern2/6906944_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6179275/p1-s2.musicxml,converted_kern2/6179275_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6179275/p1-s3.musicxml,converted_kern2/6179275_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6179275/p2-s4.musicxml,converted_kern2/6179275_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6179275/p1-s4.musicxml,converted_kern2/6179275_p1-s4.krn,Success
olimpic-1.0-synthetic/samples/6179275/p2-s2.musicxml,converted_kern2/6179275_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6179275/p2-s3.musicxml,converted_kern2/6179275_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6179275/p3-s1.musicxml,converted_kern2/6179275_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6179275/p3-s4.musicxml,converted_kern2/6179275_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6179275/p1-s1.musicxml,converted_kern2/6179275_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6179275/p2-s1.musicxml,converted_kern2/6179275_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6179275/p3-s3.musicxml,converted_kern2/6179275_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6179275/p3-s2.musicxml,converted_kern2/6179275_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p7-s4.musicxml,converted_kern2/6454673_p7-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p5-s1.musicxml,converted_kern2/6454673_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p4-s2.musicxml,converted_kern2/6454673_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p4-s3.musicxml,converted_kern2/6454673_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p1-s2.musicxml,converted_kern2/6454673_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p1-s3.musicxml,converted_kern2/6454673_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p2-s4.musicxml,converted_kern2/6454673_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p9-s1.musicxml,converted_kern2/6454673_p9-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p8-s3.musicxml,converted_kern2/6454673_p8-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p8-s2.musicxml,converted_kern2/6454673_p8-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p2-s2.musicxml,converted_kern2/6454673_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p2-s3.musicxml,converted_kern2/6454673_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p3-s1.musicxml,converted_kern2/6454673_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p8-s4.musicxml,converted_kern2/6454673_p8-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p7-s2.musicxml,converted_kern2/6454673_p7-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p7-s3.musicxml,converted_kern2/6454673_p7-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p6-s1.musicxml,converted_kern2/6454673_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p4-s4.musicxml,converted_kern2/6454673_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p9-s2.musicxml,converted_kern2/6454673_p9-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p9-s3.musicxml,converted_kern2/6454673_p9-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p3-s4.musicxml,converted_kern2/6454673_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p8-s1.musicxml,converted_kern2/6454673_p8-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p1-s1.musicxml,converted_kern2/6454673_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p5-s3.musicxml,converted_kern2/6454673_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p5-s2.musicxml,converted_kern2/6454673_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p4-s1.musicxml,converted_kern2/6454673_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p6-s4.musicxml,converted_kern2/6454673_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p5-s4.musicxml,converted_kern2/6454673_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6454673/p7-s1.musicxml,converted_kern2/6454673_p7-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p6-s3.musicxml,converted_kern2/6454673_p6-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p6-s2.musicxml,converted_kern2/6454673_p6-s2.krn,Success
olimpic-1.0-synthetic/samples/6454673/p2-s1.musicxml,converted_kern2/6454673_p2-s1.krn,Success
olimpic-1.0-synthetic/samples/6454673/p3-s3.musicxml,converted_kern2/6454673_p3-s3.krn,Success
olimpic-1.0-synthetic/samples/6454673/p3-s2.musicxml,converted_kern2/6454673_p3-s2.krn,Success
olimpic-1.0-synthetic/samples/6484095/p5-s1.musicxml,converted_kern2/6484095_p5-s1.krn,Success
olimpic-1.0-synthetic/samples/6484095/p4-s2.musicxml,converted_kern2/6484095_p4-s2.krn,Success
olimpic-1.0-synthetic/samples/6484095/p4-s3.musicxml,converted_kern2/6484095_p4-s3.krn,Success
olimpic-1.0-synthetic/samples/6484095/p1-s2.musicxml,converted_kern2/6484095_p1-s2.krn,Success
olimpic-1.0-synthetic/samples/6484095/p1-s3.musicxml,converted_kern2/6484095_p1-s3.krn,Success
olimpic-1.0-synthetic/samples/6484095/p2-s4.musicxml,converted_kern2/6484095_p2-s4.krn,Success
olimpic-1.0-synthetic/samples/6484095/p2-s2.musicxml,converted_kern2/6484095_p2-s2.krn,Success
olimpic-1.0-synthetic/samples/6484095/p2-s3.musicxml,converted_kern2/6484095_p2-s3.krn,Success
olimpic-1.0-synthetic/samples/6484095/p3-s1.musicxml,converted_kern2/6484095_p3-s1.krn,Success
olimpic-1.0-synthetic/samples/6484095/p6-s1.musicxml,converted_kern2/6484095_p6-s1.krn,Success
olimpic-1.0-synthetic/samples/6484095/p4-s4.musicxml,converted_kern2/6484095_p4-s4.krn,Success
olimpic-1.0-synthetic/samples/6484095/p3-s4.musicxml,converted_kern2/6484095_p3-s4.krn,Success
olimpic-1.0-synthetic/samples/6484095/p3-s5.musicxml,converted_kern2/6484095_p3-s5.krn,Success
olimpic-1.0-synthetic/samples/6484095/p1-s1.musicxml,converted_kern2/6484095_p1-s1.krn,Success
olimpic-1.0-synthetic/samples/6484095/p5-s3.musicxml,converted_kern2/6484095_p5-s3.krn,Success
olimpic-1.0-synthetic/samples/6484095/p5-s2.musicxml,converted_kern2/6484095_p5-s2.krn,Success
olimpic-1.0-synthetic/samples/6484095/p4-s1.musicxml,converted_kern2/6484095_p4-s1.krn,Success
olimpic-1.0-synthetic/samples/6484095/p6-s4.musicxml,converted_kern2/6484095_p6-s4.krn,Success
olimpic-1.0-synthetic/samples/6484095/p5-s4.musicxml,converted_kern2/6484095_p5-s4.krn,Success
olimpic-1.0-synthetic/samples/6484095/p6-s3.musicxml,converted_kern2/6484095_p6-s3.krn,Success
